color,quantity,price,parentSku,productID,productName,sku,manufacture,outStockproductID,productRating,productRatingcount,productListPrice,productSalesPrice,size,primaryCategory,subCategory1,subCategory2,subCategory3,pageType,categoryId
,1,76.99,668,5151448,Hill&#x27;s® Science Diet® Light Small Breed Adult Dry Dog Food - Chicken Meal &amp; Barley,9101,0000003017,5151448,4.6774,93,76.99,76.99,15.5 Lb,Chicken Meal &amp; Barley,dog,Food,Dry Food,,Product Detail,100246
,1,100.99,628,5182760,"Hill&#x27;s® Science Diet® Adult Senior 7+ Dry Dog Food - Small Bites, Chicken Meal, Barley &amp; Brown Rice",2043,0000003017,5182760,4.7988,338,110.99,100.99,33 Lb,"Chicken Meal, Rice &amp; Barley",dog,Food,Dry Food,,Product Detail,100246
,1,30.99,3022,5135726,"Purina Pro Plan Complete Essentials Adult Dry Dog Food - High Protein, Probiotics, Chicken &amp; Rice",38100-13056,0000030078,5135726,4.6239,1295,30.99,30.99,6 Lb,Chicken &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,71.99,51765,5284250,"Nature&#x27;s Recipe Grain Free Adult Dog Food - Chicken, Sweet Potato &amp; Pumpkin",10871802998584,0000033357,5284250,4.3636,11,71.99,71.99,10.8 kg,"Chicken, Sweet Potato &amp; Pumpkin",dog,Food,Dry Food,,Product Detail,100246
,1,30.99,3309,5168412,"Blue Buffalo® Basics&amp;trade; Small Breed Adult Dry Dog Food - Natural, Turkey",00578,0000031604,5168412,4.5484,62,30.99,30.99,4 Lb,Turkey &amp; Potato,dog,Food,Dry Food,,Product Detail,100246
,1,127.99,20629,5184508,Royal Canin® Breed Health Nutrition® Golden Retriever Puppy Dry Dog Food,454330,0000031629,5184508,4.7936,126,127.99,127.99,30 Lb,Other,dog,Food,Dry Food,,Product Detail,100246
,1,92.99,42028,5264998,"Wellness® Complete Health Large Breed Adult Dry Dog Food - Grain Free, Chicken &amp; Chicken Meal",89153,0000000011,5264998,5.0,4,99.99,92.99,24 Lb,Chicken &amp; Chicken Meal,dog,Food,Dry Food,,Product Detail,100246
,1,48.99,3166,5153538,"Wellness® Complete Health Puppy Food - Natural, Chicken, Oatmeal &amp; Salmon Meal",8961,0000000011,5153538,4.4902,51,48.99,48.99,15 Lb,"Chicken, Oatmeal &amp; Salmon",dog,Food,Dry Food,,Product Detail,100246
,1,92.99,3162,5153510,Wellness® Complete Health Large Breed Puppy Food - Natural,89115,0000000011,5153510,4.0625,32,99.99,92.99,30 Lb,"Chicken, Brown Rice &amp; Salmon",dog,Food,Dry Food,,Product Detail,100246
,1,123.99,3449,5199271,Royal Canin® Size Health Nutrition&#xfffd; Large Adult 5+ Dry Dog Food,518230,0000031629,5199271,4.7083,48,123.99,123.99,30 Lb,Other,dog,Food,Dry Food,,Product Detail,100246
,1,35.99,2682,5173226,Royal Canin® Breed Health Nutrition® Chihuahua Adult Dry Dog Food,513925,0000031629,5173226,4.8243,370,35.99,35.99,2.5 Lb,Chicken &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,125.99,23620,5211606,Royal Canin® Breed Health Nutrition® German Shepherd Adult Dry Dog Food,520830,0000031629,5211606,4.7825,400,125.99,125.99,30 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,125.99,20949,5211607,Royal Canin® Breed Health Nutrition® Boxer Adult Dry Dog Food,520430,0000031629,5211607,4.8042,189,125.99,125.99,30 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,85.99,2657,5150128,Royal Canin® Breed Health Nutrition® Shih Tzu Adult Breed Specific Dry Dog Food,451510,0000031629,5150128,4.8353,340,85.99,85.99,10 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,52.99,3255,5066972,"Blue Buffalo® Life Protection Formula&amp;trade; Senior Dry Dog Food - Natural, Chicken",00015,0000031604,5066972,4.6078,640,52.99,52.99,15 Lb,Chicken &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,92.99,3161,5153512,Wellness® Complete Health Large Breed Adult Dog Food - Natural,89113,0000000011,5153512,4.4878,41,99.99,92.99,30 Lb,Other,dog,Food,Dry Food,,Product Detail,100246
,1,44.99,27326,5229710,Nutrience® Grain Free Ocean Fish Small Breed Dog Food,D6187,0000031915,5229710,5.0,1,44.99,44.99,5 kg,dog,Food,Dry Food,,Product Detail,100246
,1,66.99,3165,5153537,Wellness® Complete Health Small Breed Adult Dry Dog Food - Natural,89111,0000000011,5153537,4.7075,106,66.99,66.99,12 Lb,Other,dog,Food,Dry Food,,Product Detail,100246
,1,66.99,54062,5288675,"Blue Buffalo® Life Protection Formula&amp;trade;  Adult Dry Dog Food - Natural, Chicken",801105,0000033163,5288675,4.8889,9,66.99,66.99,26 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,78.99,61080,5304996,"Authority® Everyday Health All Life Stage Dry Dog Food - Grain Free, Chicken &amp; Pea",50009091,0000030068,5304996,4.4444,54,78.99,78.99,30 Lb,Chicken &amp; Pea,dog,Food,Dry Food,,Product Detail,100246
,1,38.99,56112,5289099,Nature&#x27;s Recipe Grain Free Adult Dog Food - Sweet Potato and Pumpkin,10871802998577,0000033357,5289099,4.1765,17,41.99,38.99,5.4 kg,dog,Food,Dry Food,,Product Detail,100246
,1,46.99,73796,5333996,Authority Sensitive Stomach &amp; Skin Large Breed All Life Stage Dry Dog Food - Salmon,50009769,0000033224,5333996,4.1765,34,50.99,46.99,18 Lb,Salmon,dog,Food,Dry Food,,Product Detail,100246
,1,25.99,52584,5271708,Purina® Beneful® Originals Adult Dry Dog Food,34322,0000014587,5271708,4.1461,1431,28.99,25.99,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,87.99,52921,5288768,"Canidae® Pure&amp;trade; Adult Dry Dog Food - Limited Ingredient Diet, Lamb, Goat &amp; Venison",DD0216C24001,0000034657,5288768,4.3448,29,94.99,87.99,24 Lb,"Lamb, Goat &amp; Venison",dog,Food,Dry Food,,Product Detail,100246
,1,34.99,72076,5330436,"Only Natural Pet® PowerFood All Life Stage Dry Dog Food - Red Meat, High-Protein, Grain Free",101914,0000034698,5330436,5.0,7,34.99,34.99,4.5 Lb,Red Meat,dog,Food,Dry Food,,Product Detail,100246
,1,78.99,44376,5267129,Authority® Everyday Health Small Breed Adult Dry Dog Food - Chicken,00737257739475,0000034009,5267129,4.314,86,78.99,78.99,30 Lb,Chicken &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,25.99,63379,5309277,Authority® Sensitive Stomach &amp; Skin All Life Stage Dry Dog Food - Lamb,50009246,0000030068,5309277,4.4211,266,25.99,25.99,6 Lb,Lamb &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,84.99,79297,5330283,"Only Natural Pet® PowerFood All Life Stage Dry Dog Food - Poultry Feast, High-Protein, Grain Free",101911,0000034698,5330283,0.0,0,84.99,84.99,20 Lb,Poultry,dog,Food,Dry Food,,Product Detail,100246
,1,27.99,57815,5299114,"Canidae® Pure&amp;trade; Puppy Dry Dog Food - Limited Ingredient Diet, With-Grain, Salmon &amp; Oats",DD0211G04001,0000034657,5299114,4.1111,27,27.99,27.99,4 Lb,Salmon &amp; Oatmeal,dog,Food,Dry Food,,Product Detail,100246
,1,48.99,58332,5299396,Red Leaf Large Breed Adult Dog Food - Cobb Chicken with Pearl Barley &amp; Sweet Potato,92214,0000015845,5299396,4.6818,22,48.99,48.99,11.5 kg,dog,Food,Dry Food,,Product Detail,100246
,1,29.99,79482,5345438,Zeal Air-Dried Dog Food - Salmon,CCJCS0454002,0000035312,5345438,,,29.99,29.99,1 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,47.99,62901,5308663,Nutro Natural Choice Small Bites Adult Dog Food - Lamb &amp; Brown Rice,079105129732,0000033402,5308663,4.1429,7,47.99,47.99,12 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,34.99,79479,5345435,Zeal Air-Dried Dog Food - Turkey,CCJCT0454005,0000035312,5345435,,,34.99,34.99,1 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,130.99,74820,5336244,Royal Canin® Weight Care Medium Breed Dry Dog Food,453030,0000031629,5336244,4.32,25,130.99,130.99,30 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,85.99,74827,5336261,Royal Canin® Breed Health Nutrition Jack Russell Terrier Dry Dog Food,519410,0000031629,5336261,4.76,75,85.99,85.99,10 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,33.99,78537,5343836,Royal Canin Small Breed Adult 8+ Senior Dry Dog Food - Chicken,512625,0000031629,5343836,4.8113,53,33.99,33.99,2.5 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,35.99,80435,5345441,Royal Canin Size Health Nutrition Large Adult Dog Food,517906,0000033389,5345441,4.8,130,35.99,35.99,6 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,119.99,75596,5337881,Royal Canin Giant Breed Adult Dog Dry Food - Chicken,518430,0000031629,5337881,4.8214,56,119.99,119.99,30 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,84.99,80444,5345497,Royal Canin Size Health Nutrition X-Small Adult Dry Dog Food - Chicken,512214,0000033389,5345497,4.8718,117,84.99,84.99,14 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,105.99,57936,5339223,Hill&#x27;s Science Diet Perfect Weight Large Breed Adult Dry Dog Food - Chicken,607831,0000003017,5339223,4.4923,65,115.99,105.99,25 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,54.99,75834,5338927,"IAMS Advanced Immune Health Adult Dry Dog Food - Energy &amp; Vitality Support, Chicken &amp; Superfoods",019014806904,0000033402,5338927,5.0,1,54.99,54.99,12.25 kg,Chicken &amp; Superfood Blend,dog,Food,Dry Food,,Product Detail,100246
,1,87.99,78516,5344568,"Canidae Pure Adult Dry Dog Food - Chicken, Lentil &amp; Potato",DD0216G22001P,0000034657,5344568,,,94.99,87.99,22 lb,Chicken &amp; Lentils,dog,Food,Dry Food,,Product Detail,100246
,1,30.99,71991,5326579,"Purina Beyond Adult Dry Dog Food - Beef, Barley &amp; Egg",12504400,0000014587,5326579,4.7143,49,33.99,30.99,One Size,dog,Food,Dry Food,,Product Detail,100246
,1,89.99,70862,5308566,"Purina Pro Plan Complete Essentials Senior Dry Dog Food - Sensitive Skin &amp; Stomach, Salmon &amp; Rice",38100-18968,0000030078,5308566,4.479,119,89.99,89.99,24 Lb,Salmon,dog,Food,Dry Food,,Product Detail,100246
,1,27.99,58937,5212534,Nulo MedalSeries Adult Dry Dog Food - Salmon,71AS04,0000033776,5212534,4.5913,115,27.99,27.99,4.5 Lb,Salmon,dog,Food,Dry Food,,Product Detail,100246
,1,67.99,77606,5338965,"Nutrience® Infusion Healthy Adult Dry Dog Food - Protein Rich, Ocean Fish",D6117,0000015845,5338965,1.0,1,74.99,67.99,10 kg,Ocean Fish,dog,Food,Dry Food,,Product Detail,100246
,1,19.99,49287,5279074,"Authority® Small Breed Mature Adult Dog Food - Grain Free , Chicken &amp; Pea",G0000458,0000030068,5279074,4.5,4,19.99,19.99,5 Lb,Chicken &amp; Pea,dog,Food,Dry Food,,Product Detail,100246
,1,97.99,21060,5249048,"Wellness® CORE® Adult Dry Dog Food - Natural, Grain Free, Wild Game Formula",88439,0000000011,5249048,4.2941,17,104.99,97.99,22 Lb,Wild Game,dog,Food,Dry Food,,Product Detail,100246
,1,78.99,49268,5278896,Authority® Everyday Health Puppy Dry Dog Food - Chicken,50007624,0000030068,5278896,4.1667,78,78.99,78.99,30 Lb,Chicken &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,25.99,49269,5278897,Authority® Everyday Health Puppy Dry Dog Food - Chicken,10018,0000034009,5278897,4.4348,23,25.99,25.99,5 Lb,Chicken &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,93.99,20931,5209316,"Blue Buffalo® Basics&amp;trade; Adult Dry Dog Food - Grain Free, Lamb",00954,0000031604,5209316,4.9,20,93.99,93.99,22 Lb,Lamb &amp; Potato,dog,Food,Dry Food,,Product Detail,100246
,1,25.99,63378,5309279,Authority® Healthy Weight Adult Dry Dog Food - Chicken,50009249,0000030068,5309279,4.5913,115,25.99,25.99,6 Lb,Chicken &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,78.99,49230,5278688,Authority® Everyday Health Small Breed Adult Dry Dog Food - Chicken,50007091,0000030068,5278688,4.6027,73,78.99,78.99,30 Lb,Chicken &amp; Pea,dog,Food,Dry Food,,Product Detail,100246
,1,37.99,20939,5211538,Royal Canin® Breed Health Nutrition® Poodle Puppy Breed Specific Dry Dog Food,510925,0000031629,5211538,4.6531,49,37.99,37.99,2.5 Lb,Other,dog,Food,Dry Food,,Product Detail,100246
,1,37.99,21230,5184507,Royal Canin® Breed Health Nutrition® Shih Tzu Puppy Breed Specific Dry Dog Food,452225,0000031629,5184507,4.7638,127,37.99,37.99,2.5 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,30.99,18215,5200418,Nutrience® Grain Free Dog Food,D6171,0000031915,5200418,5.0,4,30.99,30.99,5.5 Lb,Turkey,dog,Food,Dry Food,,Product Detail,100246
,1,30.99,3654,5197054,Iams® ProActive Health Smart Puppy Large Breed Puppy Food,10171670,0000002683,5197054,4.3537,147,33.99,30.99,15 Lb,Other,dog,Food,Dry Food,,Product Detail,100246
,1,52.99,31464,5257265,"Nutrience® Original Medium Breed Adult Dog Food - Natural, Lamb Meal &amp; Brown Rice",D6049,0000015845,5257265,5.0,4,59.99,52.99,11.5 kg,Lamb Meal &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,92.99,35721,5249027,"Wellness® Complete Health Adult Dry Dog Food - Natural, Grain Free, Chicken &amp; Chicken Meal",89132,0000000011,5249027,4.4186,43,99.99,92.99,24 Lb,Chicken &amp; Chicken Meal,dog,Food,Dry Food,,Product Detail,100246
,1,66.99,53702,5288681,"Blue Buffalo® Life Protection Formula&amp;trade; Large Breed Senior Dry Dog Food - Natural, Chicken",801025,0000033163,5288681,4.3846,13,66.99,66.99,26 Lb,Chicken &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,66.99,54021,5288677,"Blue Buffalo® Life Protection Formula&amp;trade;  Adult Dry Dog Food - Natural, Fish",800932,0000033163,5288677,4.5217,23,66.99,66.99,26 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,11.99,58537,5294431,PureBites® RAW Freeze Dried Complete &amp; Balanced Dog Food or Topper - Lamb,1PBFO82LA24,0000034005,5294431,4.9,10,11.99,11.99,2.9 Oz,dog,Food,Dry Food,,Product Detail,100246
,1,89.99,54037,5291154,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Dog Food - Grain Free, Salmon",802022,0000033163,5291154,3.8571,7,89.99,89.99,24 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,89.99,63745,5310392,"HALO® Vegan Adult Dog Food - Natural, Holistic Ocean of Vegan Recipe",39236,0000033054,5310392,4.5833,12,96.99,89.99,21 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,25.99,57102,5298085,Authority® Everyday Weight Management Adult Dry Dog Food - Chicken,50006955,0000030068,5298085,4.4595,74,25.99,25.99,6 Lb,Chicken &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,84.99,72074,5330282,"Only Natural Pet® PowerFood All Life Stage Dry Dog Food - Fish Feast, High-Protein, Grain Free",101910,0000034698,5330282,3.0,4,84.99,84.99,20 Lb,Fish,dog,Food,Dry Food,,Product Detail,100246
,1,89.99,54048,5291466,"Blue Buffalo® Wilderness&amp;trade; Large Breed Adult Dry Dog Food - Grain Free, Chicken",802024,0000033163,5291466,4.9,10,89.99,89.99,24 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,27.99,58823,5300083,Nulo MedalSeries Small Breed All Life Stages Dry Dog Food - Salmon,71GZ04,0000033776,5300083,4.6267,75,27.99,27.99,4.5 Lb,"Salmon, Oats &amp; Acadian Redfish",dog,Food,Dry Food,,Product Detail,100246
,1,27.99,58822,5300077,Nulo MedalSeries All Life Stage Dry Dog Food - Salmon,71GS04,0000033776,5300077,4.6078,51,27.99,27.99,4.5 Lb,"Salmon, Oats &amp; Haddock",dog,Food,Dry Food,,Product Detail,100246
,1,26.99,68865,5322200,"Blue Buffalo® Life Protection Formula&amp;trade;  Adult Dry Dog Food - Natural, Beef",803963,0000033163,5322200,4.8277,1149,26.99,26.99,6 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,31.99,76946,5340258,"Halo Holistic Dry Dog Puppy Food - Cage-free Chicken &amp; Brown Rice, Digestive Care",58103,0000033054,5340258,4.0,3,31.99,31.99,3.5 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,39.99,80448,5345502,Royal Canin Care Nutrition Medium Sensitive Skin Care Dry Dog Food - Chicken,460216,0000033389,5345502,4.6042,48,39.99,39.99,6 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,39.99,78542,5343859,"Royal Canin Beagle Medium Breed Adult Dry Dog Food - Bone &amp; Joint Support, Chicken",519506,0000031629,5343859,4.8333,30,39.99,39.99,6 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,38.99,76217,5339738,Hill&#x27;s Science Diet Sensitive Stomach &amp; Skin Adult Dry Dog Food - Pollock,607730,0000003017,5339738,4.25,8,38.99,38.99,3.5 Lb,Pollock,dog,Food,Dry Food,,Product Detail,100246
,1,94.99,80449,5345504,Royal Canin Care Nutrition Small Dental Care Dry Dog Food - Chicken &amp; Pork,505617,0000033389,5345504,5.0,5,94.99,94.99,17 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,61.99,76137,5338757,"Blue Wilderness Small Breed Adult Dry Dog Food - With-Grain, Chicken",804368,0000031604,5338757,4.561,385,61.99,61.99,13 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,34.99,52548,5287917,"Merrick® Backcountry® Adult Dry Dog Food - Lamb, Grain Free, Gluten Free",37078,0000033160,5287917,4.3077,39,34.99,34.99,4 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,105.99,21612,5248197,Instinct® Grain Free Dog Food,33791,0000033791,5248197,4.2,5,105.99,105.99,22.5 Lb,Chicken Meal,dog,Food,Dry Food,,Product Detail,100246
,1,69.99,27849,5248198,"Instinct® Raw Boost Small Breed All Life Stage Dry Dog Food - Grain Free, Freeze Dried Raw, Chicken",33791,0000033791,5248198,4.5789,57,69.99,69.99,10 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,39.99,53382,5287098,"Instinct® Raw Boost Skin &amp; Coat Adult Dry Dog Food - Natural, Grain Free, Chicken",65902,0000033791,5287098,4.4286,7,39.99,39.99,4 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,105.99,57858,5299132,Instinct® Raw Boost® Whole Grain + Freeze-Dried All Life Stage Dry Dog Food,65290,0000033791,5299132,4.3333,12,105.99,105.99,20 Lb,Salmon &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,92.99,36888,5222092,"Purina Pro Plan Sport All Life Stage Dry Dog Food - High Protein, Chicken &amp; Rice",12427677,0000030078,5222092,4.7188,64,92.99,92.99,37.5 Lb,Chicken &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,37.99,20942,5211540,Royal Canin® Breed Health Nutrition® Miniature Schnauzer Puppy Breed Specific Dry Dog Food,510425,0000031629,5211540,4.5238,42,37.99,37.99,2.5 Lb,Other,dog,Food,Dry Food,,Product Detail,100246
,1,53.99,52856,5286978,Simply Nourish® Limited Ingredient Diet Senior Dry Dog Food - Salmon &amp; Sweet Potato,50007155,0000033224,5286978,4.4545,44,53.99,53.99,11 Lb,Salmon &amp; Sweet Potato,dog,Food,Dry Food,,Product Detail,100246
,1,46.99,58327,5299577,Purina Beneful Originals Adult Dog Food - Chicken,12429728,0000014587,5299577,4.0643,653,46.99,46.99,12.7 kg,dog,Food,Dry Food,,Product Detail,100246
,1,31.99,58814,5299793,Natural Balance Limited Ingredient With-Grain Small Breed Adult Dry Dog Food - Lamb &amp; Brown Rice,10723633779217,0000003884,5299793,4.5957,47,31.99,31.99,4 Lb,Lamb &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,35.99,21066,5210048,Hill&#x27;s® Science Diet® Adult Small Paws Dry Dog Food - Lamb Meal &amp; Rice,2896,0000003017,5210048,4.7,110,35.99,35.99,4.5 Lb,Lamb Meal &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,105.99,52376,5286616,"Hill&#x27;s® Science Diet® Sensitive Stomach &amp; Skin Adult Dry Dog Food - Grain Free, Chicken &amp; Potato",603929,0000003017,5286616,4.4063,32,115.99,105.99,24 Lb,Chicken &amp; Potato,dog,Food,Dry Food,,Product Detail,100246
,1,31.99,58810,5299938,Natural Balance Limited Ingredient Diets Puppy Dry Dog Food - Duck &amp; Potato,10723633777718,0000003884,5299938,4.44,25,31.99,31.99,4 Lb,Duck &amp; Potato,dog,Food,Dry Food,,Product Detail,100246
,1,26.99,54061,5291386,"Blue Buffalo® Life Protection Formula&amp;trade; Small Breed Puppy Dry Dog Food - Natural, Chicken",801096,0000033163,5291386,4.6706,85,26.99,26.99,6 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,86.99,3555,5200260,Royal Canin® Size Health Nutrition&#xfffd; Medium Puppy Dry Dog Food,493817,0000031629,5200260,4.6757,148,86.99,86.99,17 Lb,Other,dog,Food,Dry Food,,Product Detail,100246
,1,105.99,570,5154856,Hill&#x27;s® Science Diet® Sensitive Stomach &amp; Skin Adult Dry Dog Food - Chicken &amp; Barley,8839,0000003017,5154856,4.6003,593,115.99,105.99,30 Lb,Chicken &amp; Barley,dog,Food,Dry Food,,Product Detail,100246
,1,64.99,56059,5296346,"Merrick® Grain Free® Chicken Flavored Puppy Dry Dog Food - Grain Free, Corn Free",38568,0000033160,5296346,4.7183,71,64.99,64.99,10 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,78.99,49282,5279164,Authority® Everyday Health Small Breed Adult Dry Dog Food - Chicken,50007064,0000030068,5279164,4.345,171,78.99,78.99,34 Lb,Chicken &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,99.99,76113,5338172,Natural Balance Limited Ingredient Diet Puppy Dry Dog Food - Lamb &amp; Rice,723633773850,0000003884,5338172,4.3333,6,99.99,99.99,24 Lb,Lamb &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,27.99,52910,5287596,Simply Nourish® Original Small Breed Senior Dry Dog Food - Chicken &amp; Brown Rice,50005293,0000030068,5287596,4.5676,37,27.99,27.99,5 Lb,Chicken &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,94.99,58284,5298588,Nutrience Care® Calm &amp; Comfort Adult Dog Food,D6618,0000015845,5298588,4.5,6,94.99,94.99,10 kg,dog,Food,Dry Food,,Product Detail,100246
,1,84.99,27835,5231399,"Nutro Natural Choice&amp;trade; Large Breed Adult Dry Dog Food - Non-GMO, Lamb &amp; Brown Rice",10157674,0000000010,5231399,4.6247,389,84.99,84.99,30 Lb,Lamb &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,84.99,3363,5200254,Royal Canin® Size Health Nutrition&amp;trade; Large Adult Dog Food,517917,0000031950,5200254,4.875,8,84.99,84.99,17 Lb,Other,dog,Food,Dry Food,,Product Detail,100246
,1,65.99,52842,5287556,Simply Nourish® Original Weight Management Adult Dry Dog Food - Turkey &amp; Brown Rice,50009922,0000030068,5287556,4.5714,84,72.99,65.99,30 Lb,Turkey &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,14.99,58334,5299398,Red Leaf Puppy Food - Cobb Chicken with Pearl Barley &amp; Sweet Potato,92221,0000015845,5299398,4.6667,12,14.99,14.99,2 kg,dog,Food,Dry Food,,Product Detail,100246
,1,34.99,61687,5306536,"Merrick® Healthy Grains Raw Coated Adult Dry Dog Food - Salmon, Carrageenan Free, Corn Free",34006,0000033160,5306536,4.3167,60,34.99,34.99,4 Lb,Salmon &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,32.99,31462,5237751,Nutrience® SubZero Grain Free Dog Food - Fraser Valley,D6201,0000015845,5237751,4.5854,41,32.99,32.99,5 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,89.99,36650,5252903,"Purina Pro Plan Specialized Adult Dry Dog Food - Sensitive Skin &amp; Stomach, Lamb &amp; Oatmeal",00-38100-17567,0000030078,5252903,4.2161,421,89.99,89.99,24 Lb,Lamb &amp; Oat Meal,dog,Food,Dry Food,,Product Detail,100246
,1,33.99,61690,5306477,"Natural Balance Limited Ingredient Diet Adult Dry Dog Food - Grain Free, Sweet Potato &amp; Venison",10723633429815,0000003884,5306477,4.475,80,33.99,33.99,4 Lb,Sweet Potato &amp; Venison,dog,Food,Dry Food,,Product Detail,100246
,1,119.99,75595,5337880,Royal Canin Large Breed Adult Dog Dry Food - Chicken,517930,0000031629,5337880,4.6918,146,119.99,119.99,30 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,100.99,663,5182583,Hill&#x27;s® Science Diet® Large Breed Adult Dry Dog Food - Lamb Meal &amp; Brown Rice,2038,0000003017,5182583,4.6792,159,110.99,100.99,33 Lb,Lamb Meal &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,25.99,73797,5333998,Authority Sensitive Stomach &amp; Skin Puppy Dry Dog Food - Salmon,50009771,0000033224,5333998,4.2593,27,25.99,25.99,6 Lb,Salmon,dog,Food,Dry Food,,Product Detail,100246
,1,76.99,53984,5286676,"Hill&#x27;s® Science Diet® Adult Senior 7+ Dry Dog Food - Chicken Meal, Rice &amp; Barley",603797,0000003017,5286676,4.7857,140,76.99,76.99,15 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,59.99,51852,5283643,Purina® Beyond® Simply 9&amp;trade; Limited Ingredient Dry Dog Food - White Meat Chicken &amp; Whole Barley,32926,0000014587,5283643,4.3942,137,59.99,59.99,24 Lb,Chicken &amp; Barley,dog,Food,Dry Food,,Product Detail,100246
,1,54.99,3323,5079783,"Blue Buffalo® Life Protection Formula&amp;trade; Adult Weight Control Dry Dog Food - Natural, Chicken",00004,0000031604,5079783,4.7292,240,54.99,54.99,15 Lb,Chicken &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,76.99,666,5151450,Hill&#x27;s® Science Diet® Small Breed Adult Dry Dog Food - Chicken Meal &amp; Rice,9097,0000003017,5151450,4.8597,221,76.99,76.99,15.5 Lb,Chicken Meal &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,35.99,644,1011039,Hill&#x27;s® Science Diet® Adult Dry Dog Food - Chicken &amp; Barley,8178,0000003017,1011039,4.6914,418,35.99,35.99,5 Lb,Chicken &amp; Barley,dog,Food,Dry Food,,Product Detail,100246
,1,20.99,18217,5200435,Nutrience® Original Healthy Puppy Food,D6011,0000031915,5200435,,0,20.99,20.99,5.5 Lb,Chicken &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,54.99,3316,5173231,"Blue Buffalo® Life Protection Formula&amp;trade; Small Breed Adult Dry Dog Food - Natural, Chicken",00370,0000031604,5173231,4.7097,217,54.99,54.99,15 Lb,Chicken &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,11.99,3530,5151384,Purina® Beneful® IncrediBites Adult Dog Food,13220,0000014587,5151384,4.301,289,11.99,11.99,3.5 Lb,Beef,dog,Food,Dry Food,,Product Detail,100246
,1,29.74,40500,5257454,Purina ONE SmartBlend True Instinct Adult Dog Food - Turkey &amp; Venison,11111236,0000014587,5257454,4.6701,385,34.99,29.74,6.8 kg,Turkey &amp; Venison,dog,Food,Dry Food,,Product Detail,100246
